run,trial,status,reason,score,metric_version,maximize,validation_rows,source_sha256
jubias-pair-005-analogy-63fda2a5-3525-4c7c-b338-70771f48db71,trial0013,eligible,,0.9266457493011974,jubias-continuous-auc-v1,True,90244,27f71edcd05fe5956b23f128433f305300b779af56d8cab05de9a6316252864d
jubias-pair-005-analogy-63fda2a5-3525-4c7c-b338-70771f48db71,trial0014,eligible,,0.9269619479789843,jubias-continuous-auc-v1,True,90244,fbfbe314186c04ba7e28247b27a54699791c64292c55c908b9f26a85e32453dd
jubias-pair-005-analogy-63fda2a5-3525-4c7c-b338-70771f48db71,trial0015,eligible,,0.9268678094734162,jubias-continuous-auc-v1,True,90244,0a2e9cf7097cc1a9784e5336ad44867d2e412d5a0174538a254a376eb94efbef
jubias-pair-005-analogy-63fda2a5-3525-4c7c-b338-70771f48db71,trial0016,eligible,,0.9263565054607245,jubias-continuous-auc-v1,True,90244,ff4e1d8863288975e02e1e57197360a2819bc7d05fcd13eab8ded872e55c2bf7
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0001,excluded,not_completed,,,,,
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0002,eligible,,0.9278830593738895,jubias-continuous-auc-v1,True,90244,1f75d281fcfe44be3599d28718e429d1a96cf50d6ee58b8986b31519167b7049
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0003,eligible,,0.9312531400305868,jubias-continuous-auc-v1,True,90244,74a6222a59e9d0264e69f2ae9ae21d95687d0c4bbe066f0f82e0cf09e1ba6c1c
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0004,eligible,,0.9316910593626424,jubias-continuous-auc-v1,True,90244,c64f642c077b6991e8e821f0e02446860a456e89eb10873426e7495b034f09de
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0005,eligible,,0.9304157190624303,jubias-continuous-auc-v1,True,90244,f34ee08fae1957459448ca9c8d223cd5ef2247e0837809fbd1a1040a19ab5d3f
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0006,eligible,,0.9317719440811741,jubias-continuous-auc-v1,True,90244,2444f14e580ff5aeef5347372ce8ca02a73ac4529cd03da5aaf67fbd9c45602b
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0007,eligible,,0.9320664570948036,jubias-continuous-auc-v1,True,90244,aad2e798de8ea0486e7a37daa5831ac2ac8fd24e529989f16c12bd90ffcb4960
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0008,eligible,,0.9304989860816651,jubias-continuous-auc-v1,True,90244,a11271985159576891db651e69aa8e795bade32c72f5012352c52c75a82f352b
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0009,eligible,,0.9307397655748567,jubias-continuous-auc-v1,True,90244,bbaa1edddfc68271f3849aeb10572238e3b28a6acfeecf108f295046b186a4b4
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0010,eligible,,0.9310030038564951,jubias-continuous-auc-v1,True,90244,780f7a399642d46659c9123e9c2d51ea816a0dd3b6b26551571923bc339a74f8
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0011,eligible,,0.9311905827314545,jubias-continuous-auc-v1,True,90244,2880a5a9371e95043fa7b008d4b3a78aa21c7eab0191b04ddb04807452f58036
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0012,eligible,,0.9293088476981312,jubias-continuous-auc-v1,True,90244,7c65e55d890f70dc8a44254e6d514a5f369fd10d20df548363be95950638439c
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0013,eligible,,0.9339439557812818,jubias-continuous-auc-v1,True,90244,916ab3f8dcd64d6da65d50d1f3264010d21c1100b0f5e7856702ab71ef9a732a
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0014,eligible,,0.9343031953172702,jubias-continuous-auc-v1,True,90244,89deb9d0bd1ba068f46ff20cc32bb19994563934fded4bc5b1c5a6a16972b848
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0015,eligible,,0.9341160828411001,jubias-continuous-auc-v1,True,90244,3a3158c5d4a1fad5981164201c8175aec91257d1c4cf00a78698a5f0f4d1cecf
jubias-pair-005-baseline-cf3aa6fa-d637-47c0-82a7-f1993a3fd7b6,trial0016,eligible,,0.9342672741679448,jubias-continuous-auc-v1,True,90244,c1f282740c52c96f627dbf128e3d67dfe8afc3bcddb8c46531d4ed7271bc1b0e
jubias-pair-005-baseline-fd741ba9-6ba9-4d20-b607-bcd9a22c22e1,trial0001,eligible,,0.9280432485189013,jubias-continuous-auc-v1,True,90244,4ceecf79b05ccec5f6fd295408fbf027cdb0b6188a9f60e0e1477248a408e441
jubias-pair-005-baseline-fd741ba9-6ba9-4d20-b607-bcd9a22c22e1,trial0002,eligible,,0.9303315270924881,jubias-continuous-auc-v1,True,90244,0c0bf30faf0c302237d3a7927d03ca5ab91f4e5a11c5a82f27cc8bfb2d980ab5
jubias-pair-005-baseline-fd741ba9-6ba9-4d20-b607-bcd9a22c22e1,trial0003,excluded,not_completed,,,,,
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0001,eligible,,0.8801715378314522,jubias-continuous-auc-v1,True,90244,75e64e027af608f3b7575d5be3e8d9a398960ab26dd06b5e9a8ddc6a1947d85e
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0002,eligible,,0.9255160046852083,jubias-continuous-auc-v1,True,90244,cefe65539367837162e82c575b7ab4eea43162aef5b3cc749c829cc6971e8e91
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0003,eligible,,0.9146761496151332,jubias-continuous-auc-v1,True,90244,acb8cbff9d4f14c7ac1ce4db5c7d463b590152e3c225d6da4d2724448dfd7635
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0004,eligible,,0.9217893567597001,jubias-continuous-auc-v1,True,90244,285c183fe12effad9c8a4db3355de6f26f769c904418c8d9c508f3bb553bcec8
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0005,excluded,not_completed,,,,,
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0006,eligible,,0.9180722345838547,jubias-continuous-auc-v1,True,90244,6c91f05f79e78a4531b3faaa65fba9f391f8b81312b6416546beea835f3897c1
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0007,eligible,,0.9233607962593455,jubias-continuous-auc-v1,True,90244,822ebe7b9b8867312afc14e1f778f419807341b1a5db400f016d9a439e6aab53
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0008,eligible,,0.92634953657091,jubias-continuous-auc-v1,True,90244,bd4329bd4bad96b835bc12892bca175c9ae3bc66d1aafed1211766f783edea2f
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0009,eligible,,0.927430716065547,jubias-continuous-auc-v1,True,90244,8e19adcffeccdb627b013bfd063571e04fec93f61eac68be47559feabd3cc2cb
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0010,eligible,,0.9284473279292375,jubias-continuous-auc-v1,True,90244,1907c59a4a4e165486fff5e1959315b4ae9990d0d47fe0beae29be97facae692
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0011,eligible,,0.9283134846664876,jubias-continuous-auc-v1,True,90244,f2f3fd5c0457b12243a368f138447dedf222842739f472313897062907f33dce
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0012,eligible,,0.9279399907755228,jubias-continuous-auc-v1,True,90244,38b120f5424d981b8fb208efcb40c89879a687782912cea9d3dccbc3f209d6e5
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0013,eligible,,0.9289495050398707,jubias-continuous-auc-v1,True,90244,ad4efdf941b29272f051ff47580ec20522a24b77893207b8383ed19f61ad8e07
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0014,excluded,not_completed,,,,,
jubias-pair-006-analogy-52bf396f-ae55-4c66-8193-32d654b36f85,trial0015,eligible,,0.9289156487288391,jubias-continuous-auc-v1,True,90244,d970de0517ee09a7c8117fe7eb8de0e45cf83a8c3c67265715ff655307a14022
jubias-pair-006-analogy-89485097-7cf6-488d-b7e9-9e714a821a05,trial0001,excluded,not_completed,,,,,
jubias-pair-006-analogy-db60581a-f7ec-4c16-83c0-6fbb1379d6d8,trial0001,eligible,,0.9246397247410577,jubias-continuous-auc-v1,True,90244,5ac942236eedbc3fe25511f8a83dd7c961da7379ba15d60ade4a6221035d5ecc
jubias-pair-006-analogy-db60581a-f7ec-4c16-83c0-6fbb1379d6d8,trial0002,excluded,not_completed,,,,,
jubias-pair-006-baseline-2ef1b7bc-11e6-451b-ae43-cfc8fe26baa1,trial0001,eligible,,0.9212840917592393,jubias-continuous-auc-v1,True,90244,dd8f36c706ac72b73bf5c7bf407c123aefcaac8f1b2a674348ca9441d5c7e73e
jubias-pair-006-baseline-2ef1b7bc-11e6-451b-ae43-cfc8fe26baa1,trial0002,eligible,,0.9266505646693882,jubias-continuous-auc-v1,True,90244,7dd29049823ee55d90612470966aa02df4c06ff0adab41c46e717d3c64f74e76
jubias-pair-006-baseline-2ef1b7bc-11e6-451b-ae43-cfc8fe26baa1,trial0003,eligible,,0.9272444632223098,jubias-continuous-auc-v1,True,90244,63cf665283dcb68c54f23e160b904ad0826893c035f3c738c0e32a547762db4b
jubias-pair-006-baseline-2ef1b7bc-11e6-451b-ae43-cfc8fe26baa1,trial0004,excluded,not_completed,,,,,
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0001,eligible,,0.929341906271286,jubias-continuous-auc-v1,True,90244,ac74cfeeef3b7fab3565d4f34257ebce5a930d37189f32cc1456f251aa855c44
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0002,eligible,,0.9288237318281691,jubias-continuous-auc-v1,True,90244,7f96acfef92c3da0805f5cde0150182a86b61bdd7bd8b45d7a25be553e31ed27
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0003,eligible,,0.9310001416331832,jubias-continuous-auc-v1,True,90244,a2a27569d08ad4f0717ed047191a1b89850259988c1874fa749cebd2013b7112
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0004,eligible,,0.9304544202080851,jubias-continuous-auc-v1,True,90244,f6fdb37988e0d075012c962068442ed19f2359cf8f2e9f7ffdb29acea4c3cfa7
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0005,eligible,,0.9280061395292925,jubias-continuous-auc-v1,True,90244,bdab50288705123453e3023e313df93ac64f7a1539d8008be7b32673f3431de9
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0006,eligible,,0.9311893768546282,jubias-continuous-auc-v1,True,90244,0e075a7188767eb30cb3a5e7c29d5cf6febb38b9784e3a54c47464137139cadb
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0007,eligible,,0.9312275671520962,jubias-continuous-auc-v1,True,90244,e1398eba18cd68530ca602f68244f599ad32ccf57fdc3c1b7631913410b6d86b
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0008,eligible,,0.930015435195949,jubias-continuous-auc-v1,True,90244,1ccb50bbfbb56d94c454526e2c22baa799dceec9400a41f105a6baa931cc291c
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0009,eligible,,0.930374941373294,jubias-continuous-auc-v1,True,90244,768d21d1e446ec8a6e52eac93a9a78314d04a1b9603ba1eb3e81fa58eacac3b9
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0010,eligible,,0.9295712408992813,jubias-continuous-auc-v1,True,90244,c0835c4b6bf8f7e1e4f801e30efc859dc15d3e80de932dad134d7be7b6aad738
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0011,eligible,,0.9314583431189667,jubias-continuous-auc-v1,True,90244,5d005f8f8ecc1780fcd521a10621f1aaa983d764d8110bff7bfa805959b54557
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0012,eligible,,0.9318037434323038,jubias-continuous-auc-v1,True,90244,cdb7142d568a797f71c70233481b4f2c5e8b7744aaf10e08c0e112f478d9bcc1
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0013,eligible,,0.9320060250694842,jubias-continuous-auc-v1,True,90244,edc90c2c71c5e65de64b67e7cf211644846d2403ce16c0b6e8f6167ab5643b62
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0014,eligible,,0.9322953036688033,jubias-continuous-auc-v1,True,90244,2c1a77e210c397443bce01d414114973d5797f626d5f1a832e9fca3b92d5b33d
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0015,excluded,not_completed,,,,,
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0016,eligible,,0.9324685569649482,jubias-continuous-auc-v1,True,90244,8d7263f0ff04cb033b2595c2880bb70f629e19b2483658f6f25e804a17eec038
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0017,eligible,,0.9315797431868178,jubias-continuous-auc-v1,True,90244,f6dc29dac62a36084226b0361e1513563c158dabbe97ea43544bc6ccd58aad8b
jubias-pair-006-baseline-9c6629d3-6ce1-449a-974f-e7a80dae95ac,trial0018,eligible,,0.9319795082258209,jubias-continuous-auc-v1,True,90244,1366b705df6e1789976d4b1eadf61ec65038d9a4104a4fba9bd74ce10830fb3d
